;fecha_ingreso;id_credito;tipo_credito;monto_credito;cuota;saldo;numero_cuota;fecha_vencimiento;fecha_pago;importe_pagado;gastos;saldo.1;cuota.1;sucursal;codigo_comercio;codigo_cliente;codigo_direccion;localidad;codigo_postal;tipo_propiedad;telefono;nacionalidad;edad;sexo;estado_civil;cantidad_hijos;codigo_empresa;seccion;antiguedad_empleo;rubro_comercio
11341;2015-07-14;497_1;V3;875.0;379.5;759.0;1;2015-08-05;2015-08-06;379.5;0.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11342;2015-07-14;497_1;V3;875.0;379.5;0.0;3;2015-10-10;2015-10-06;379.5;0.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11343;2015-07-14;497_1;V3;875.0;379.5;379.5;2;2015-09-10;2015-09-08;379.5;0.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11344;2015-12-14;852_1;V2;490.0;294.0;294.0;1;2016-01-05;2016-01-12;294.0;11.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11345;2016-07-18;1585_2;V3;1300.0;590.0;0.0;3;2016-10-10;2016-10-24;590.0;41.3;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11346;2016-11-17;1852_2;V3;653.0;296.0;592.0;1;2016-12-10;2016-12-06;296.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11347;2015-12-14;852_1;V2;490.0;294.0;0.0;2;2016-02-10;2016-02-11;294.0;1.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11348;2016-03-07;1479_2;V3;1050.0;455.0;910.0;1;2016-04-05;2016-03-07;455.0;0.0;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11349;2016-03-07;1479_2;V3;1050.0;455.0;455.0;2;2016-05-10;2016-04-12;455.0;0.0;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11350;2016-03-07;1479_2;V3;1050.0;455.0;0.0;3;2016-06-10;2016-05-09;455.0;0.0;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11351;2017-01-17;2033_2;V3;536.0;243.0;486.0;1;2017-03-05;2017-03-10;243.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11352;2017-03-21;2170_2;V3;839.0;381.0;762.0;1;2017-04-10;2017-04-11;381.0;1.9;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11353;2017-03-15;2159_2;V4;700.0;259.0;777.0;1;2017-04-10;2017-04-11;259.0;1.3;0.0;;1;27.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE BEBE
11354;2017-02-24;2125_2;V3;637.0;289.0;578.0;1;2017-04-10;2017-04-11;289.0;1.64;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11355;2017-02-21;2108_2;V6;1196.0;343.0;1672.0;2;2017-04-10;2017-04-11;43.0;2.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11356;2016-06-27;1552_2;V3;1465.0;665.0;1330.0;1;2016-08-10;2016-07-12;665.0;0.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11357;2016-07-18;1585_2;V3;1300.0;590.0;1180.0;1;2016-08-05;2016-08-09;590.0;0.0;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11358;2016-06-27;1552_2;V3;1465.0;665.0;665.0;2;2016-09-10;2016-09-14;665.0;13.3;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11359;2017-07-21;2418_2;V5;1870.0;599.0;2396.0;1;2017-08-10;2017-08-11;599.0;0.0;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11360;2017-02-21;2108_2;V6;1196.0;343.0;0.0;6;2017-08-10;2017-08-11;343.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11361;2017-08-11;2478_2;V2;500.0;300.0;300.0;1;2017-09-10;2017-09-12;300.0;3.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11362;2017-07-21;2418_2;V5;1870.0;599.0;1797.0;2;2017-09-10;2017-09-12;599.0;5.99;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11363;2017-07-31;2452_2;V3;1101.0;500.0;1000.0;1;2017-09-10;2017-09-12;500.0;5.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11364;2017-07-21;2418_2;V5;1870.0;599.0;1198.0;3;2017-10-10;2017-10-13;599.0;8.98;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11365;2017-08-11;2478_2;V2;500.0;300.0;0.0;2;2017-10-10;2017-10-13;300.0;4.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11366;2017-09-12;2541_2;V4;1000.0;350.0;1050.0;1;2017-10-10;2017-10-13;350.0;5.25;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11367;2017-07-31;2452_2;V3;1101.0;500.0;614.0;2;2017-10-10;2017-10-13;386.0;7.5;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11368;2017-07-31;2452_2;V3;1101.0;500.0;500.0;2;2017-10-10;2017-10-14;114.0;0.57;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11369;2017-07-21;2418_2;V5;1870.0;599.0;599.0;4;2017-11-10;2017-11-15;599.0;14.98;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11370;2017-07-31;2452_2;V3;1101.0;500.0;0.0;3;2017-11-10;2017-11-15;500.0;12.5;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11371;2017-09-12;2541_2;V4;1000.0;350.0;700.0;2;2017-11-10;2017-11-15;350.0;8.75;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11372;2017-10-14;2595_2;V4;1000.0;350.0;1050.0;1;2017-11-10;2017-11-15;350.0;8.75;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11373;2017-07-21;2418_2;V5;1870.0;599.0;0.0;5;2017-12-10;2017-12-13;599.0;8.98;0.0;;1;298.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11374;2017-12-13;2722_2;V5;1000.0;300.0;1200.0;1;2018-01-10;2018-01-20;300.0;15.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11375;2017-11-18;2677_2;V5;1500.0;450.0;1350.0;2;2018-01-10;2018-01-20;450.0;22.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11376;2017-12-26;1167_1;V2;399.0;250.0;335.0;1;2018-01-10;2018-01-20;165.0;12.5;0.0;;1;69.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS
11377;2017-09-12;2541_2;V4;1000.0;350.0;0.0;4;2018-01-10;2018-02-16;350.0;64.75;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11378;2017-09-12;2541_2;V4;1000.0;350.0;350.0;3;2017-12-10;2017-12-13;350.0;5.25;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11379;2017-10-14;2595_2;V4;1000.0;350.0;700.0;2;2017-12-10;2017-12-13;350.0;5.25;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11380;2017-11-18;2677_2;V5;1500.0;450.0;1800.0;1;2017-12-10;2017-12-13;450.0;6.75;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11381;2017-12-16;1161_1;V5;1000.0;300.0;900.0;2;2018-02-10;2018-03-15;100.0;13.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11382;2017-12-26;2735_2;V3;390.0;177.0;177.0;2;2018-02-10;2018-03-15;177.0;29.2;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11383;2017-11-18;2677_2;V5;1500.0;450.0;450.0;4;2018-03-10;2018-03-15;450.0;11.25;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11384;2017-12-13;2722_2;V5;1000.0;300.0;676.0;3;2018-03-10;2018-03-15;224.0;7.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11385;2017-12-13;2722_2;V5;1000.0;300.0;600.0;3;2018-03-10;2018-03-20;76.0;1.9;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11386;2017-12-26;2735_2;V3;390.0;177.0;0.0;3;2018-03-10;2018-03-20;177.0;8.85;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11387;2016-11-17;1852_2;V3;653.0;296.0;296.0;2;2017-01-10;2017-01-09;296.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11388;2016-12-22;1925_2;V2;300.0;186.0;186.0;1;2017-02-10;2017-02-08;186.0;0.0;0.0;;1;727.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE DAMA
11389;2016-11-17;1852_2;V3;653.0;296.0;0.0;3;2017-02-10;2017-02-08;296.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11390;2016-12-22;1925_2;V2;300.0;186.0;72.0;2;2017-03-10;2017-03-10;114.0;0.0;0.0;;1;727.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE DAMA
11391;2017-02-21;2108_2;V6;1196.0;343.0;1715.0;1;2017-03-10;2017-03-10;343.0;0.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11392;2016-12-22;1925_2;V2;300.0;186.0;0.0;2;2017-03-10;2017-05-11;72.0;22.32;0.0;;1;727.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE DAMA
11393;2017-01-17;2033_2;V3;536.0;243.0;243.0;2;2017-04-10;2017-05-11;243.0;37.66;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11394;2017-02-21;2108_2;V6;1196.0;343.0;1372.0;2;2017-04-10;2017-05-11;300.0;45.0;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11395;2017-03-15;2159_2;V4;700.0;259.0;518.0;2;2017-05-10;2017-05-11;259.0;1.3;0.0;;1;27.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE BEBE
11396;2017-03-21;2170_2;V3;839.0;381.0;381.0;2;2017-05-10;2017-05-11;381.0;1.9;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11397;2017-01-17;2033_2;V3;536.0;243.0;64.22;3;2017-05-10;2017-05-11;178.78;1.22;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11398;2017-01-17;2033_2;V3;536.0;243.0;0.0;3;2017-05-10;2017-06-13;64.22;10.6;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11399;2017-02-24;2125_2;V3;637.0;289.0;289.0;2;2017-05-10;2017-06-13;289.0;49.13;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11400;2017-02-21;2108_2;V6;1196.0;343.0;1029.0;3;2017-05-10;2017-06-13;343.0;58.31;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11401;2017-03-21;2170_2;V3;839.0;381.0;201.0;3;2017-06-10;2017-06-13;180.0;5.72;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11402;2018-05-14;2908_2;V6;3000.0;800.0;3200.0;2;2018-07-10;2018-07-12;800.0;13.0;2400.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11403;2018-03-20;2850_2;V6;5000.0;1335.0;4005.0;3;2018-07-10;2018-07-12;1335.0;22.0;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11404;2017-12-26;2735_2;V3;390.0;177.0;354.0;1;2018-01-10;2018-01-20;177.0;8.85;0.0;;1;8.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS UNISEX
11405;2017-12-16;1161_1;V5;1000.0;300.0;1200.0;1;2018-01-10;2018-01-20;300.0;15.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11406;2017-12-26;1167_1;V2;399.0;250.0;250.0;1;2018-01-10;2018-02-16;85.0;11.48;0.0;;1;69.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS
11407;2017-10-14;2595_2;V4;1000.0;350.0;350.0;3;2018-01-10;2018-02-16;350.0;64.75;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11408;2017-11-18;2677_2;V5;1500.0;450.0;900.0;3;2018-02-10;2018-02-16;450.0;13.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11409;2017-10-14;2595_2;V4;1000.0;350.0;0.0;4;2018-02-10;2018-02-16;350.0;10.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11410;2017-12-16;1161_1;V5;1000.0;300.0;1000.0;2;2018-02-10;2018-02-16;200.0;9.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11411;2017-12-13;2722_2;V5;1000.0;300.0;900.0;2;2018-02-10;2018-03-15;300.0;49.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11412;2017-12-26;1167_1;V2;399.0;250.0;0.0;2;2018-02-10;2018-03-15;250.0;41.25;0.0;;1;69.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;CALZADOS
11413;2017-12-16;1161_1;V5;1000.0;300.0;600.0;3;2018-03-10;2018-03-15;300.0;7.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11414;2017-03-21;2170_2;V3;839.0;381.0;0.0;3;2017-06-10;2017-07-15;201.0;32.16;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11415;2017-03-15;2159_2;V4;700.0;259.0;259.0;3;2017-06-10;2017-07-15;259.0;45.32;0.0;;1;27.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE BEBE
11416;2017-02-24;2125_2;V3;637.0;289.0;0.0;3;2017-06-10;2017-07-15;289.0;50.58;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11417;2017-02-21;2108_2;V6;1196.0;343.0;686.0;4;2017-06-10;2017-07-15;343.0;60.02;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11418;2017-03-15;2159_2;V4;700.0;259.0;0.0;4;2017-07-10;2017-07-15;259.0;6.48;0.0;;1;27.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;ROPA DE BEBE
11419;2017-02-21;2108_2;V6;1196.0;343.0;343.0;5;2017-07-10;2017-07-15;343.0;8.58;0.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11420;2017-12-16;1161_1;V5;1000.0;300.0;300.0;4;2018-04-10;2018-04-11;300.0;1.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11421;2017-11-18;2677_2;V5;1500.0;450.0;0.0;5;2018-04-10;2018-04-11;450.0;2.25;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11422;2017-12-13;2722_2;V5;1000.0;300.0;300.0;4;2018-04-10;2018-04-11;300.0;1.5;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11423;2017-12-16;1161_1;V5;1000.0;300.0;0.0;5;2018-05-10;2018-05-14;300.0;6.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11424;2018-03-20;2850_2;V6;5000.0;1335.0;7683.0;1;2018-05-10;2018-05-14;327.0;26.7;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11425;2017-12-13;2722_2;V5;1000.0;300.0;0.0;5;2018-05-10;2018-05-14;300.0;6.0;0.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11426;2018-03-20;2850_2;V6;5000.0;1335.0;7383.0;1;2018-05-10;2018-05-14;300.0;0.0;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11427;2018-03-20;2850_2;V6;5000.0;1335.0;6675.0;1;2018-05-10;2018-05-14;708.0;0.0;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11428;2018-03-20;2850_2;V6;5000.0;1335.0;5340.0;2;2018-06-10;2018-06-13;1335.0;20.02;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11429;2018-05-14;2908_2;V6;3000.0;800.0;4000.0;1;2018-06-10;2018-06-13;800.0;12.0;2400.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11430;2018-05-14;2908_2;V6;3000.0;800.0;2400.0;3;2018-08-10;2018-08-13;800.0;20.0;2400.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11431;2018-06-29;1282_1;V5;1800.0;576.0;2304.0;1;2018-08-10;2018-09-13;443.5;164.98;1728.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11432;2018-06-29;1282_1;V5;1800.0;576.0;2747.5;1;2018-08-10;2018-08-13;132.5;14.0;1728.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11433;2018-03-20;2850_2;V6;5000.0;1335.0;2670.0;4;2018-08-10;2018-10-17;1087.0;184.79;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11434;2018-03-20;2850_2;V6;5000.0;1335.0;3757.0;4;2018-08-10;2018-09-13;248.0;543.0;2670.0;;1;1.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11435;2018-06-29;1282_1;V5;1800.0;576.0;1728.0;2;2018-09-10;2018-10-17;576.0;106.56;1728.0;;1;12.0;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11436;2018-03-20;2850_2;V6;5000.0;1335.0;2154.0;5;2018-09-10;;;;;819.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11437;2018-03-20;2850_2;V6;5000.0;1335.0;2154.0;6;2018-10-10;;;;;1335.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11438;2018-05-14;2908_2;V6;3000.0;800.0;1600.0;6;2018-11-10;;;;;800.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11439;2018-05-14;2908_2;V6;3000.0;800.0;1600.0;5;2018-10-10;;;;;800.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;
11440;2018-06-29;1282_1;V5;1800.0;576.0;1728.0;4;2018-11-10;;;;;576.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11441;2018-06-29;1282_1;V5;1800.0;576.0;1728.0;3;2018-10-10;;;;;576.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11442;2018-06-29;1282_1;V5;1800.0;576.0;1728.0;5;2018-12-10;;;;;576.0;1;;403;381;1;1625.0;alquilada;1;ARGENTINA ;45;F;SOLTERA ;7;1071;;;PAÑALERA
11443;2018-02-17;1199_1;V3;2000.0;910.0;1820.0;1;2018-03-10;2018-03-19;910.0;40.95;0.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11444;2017-12-30;2751_2;V3;1000.0;435.0;435.0;2;2018-03-10;2018-03-19;435.0;19.58;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11445;2018-02-17;1199_1;V3;2000.0;910.0;0.0;3;2018-05-10;2018-05-17;910.0;31.85;0.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11446;2017-12-30;2751_2;V3;1000.0;435.0;870.0;1;2018-02-10;2018-02-07;435.0;0.0;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11447;2018-02-17;1199_1;V3;2000.0;910.0;910.0;2;2018-04-10;2018-04-11;910.0;4.55;0.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11448;2017-12-30;2751_2;V3;1000.0;435.0;0.0;3;2018-04-10;2018-04-11;435.0;2.17;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11449;2018-06-15;1269_1;V2;427.5;265.0;265.0;1;2018-07-10;2018-07-12;265.0;5.0;0.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11450;2018-05-30;2931_2;V3;2000.0;870.0;1740.0;1;2018-07-10;2018-07-12;870.0;15.0;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11451;2018-06-15;1269_1;V2;427.5;265.0;0.0;2;2018-08-10;2018-08-30;265.0;41.08;0.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11452;2018-10-13;1319_1;V3;920.0;418.0;836.0;1;2018-11-10;2018-11-09;418.0;0.0;836.0;;1;561.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11453;2018-05-30;2931_2;V3;2000.0;870.0;870.0;2;2018-08-10;2018-08-30;870.0;134.85;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11454;2018-05-30;2931_2;V3;2000.0;870.0;0.0;3;2018-09-10;2018-10-06;870.0;182.0;0.0;;1;1.0;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;
11455;2018-10-13;1319_1;V3;920.0;418.0;836.0;2;2018-12-10;;;;;418.0;1;;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11456;2018-10-13;1319_1;V3;920.0;418.0;836.0;3;2019-01-10;;;;;418.0;1;;404;382;1;1625.0;alquilada;0;ARGENTINA;35;F;SOLTERA;0;4643;;;SUPERMERCADO
11457;2015-02-25;1138_2;V2;577.95;346.8;346.8;1;2015-04-10;2015-04-11;346.8;1.73;0.0;;1;40.0;405;383;3;1623.0;alquilada;1;ARGENTINA ;23;F;SOLTERA ;0;4677;MANICURA ;53;
11458;2015-03-06;1153_2;V2;440.0;264.0;264.0;1;2015-04-10;2015-04-11;264.0;1.32;0.0;;1;129.0;405;383;3;1623.0;alquilada;1;ARGENTINA ;23;F;SOLTERA ;0;4677;MANICURA ;53;INDUMENTARIA UNISEX
